,user_id,user_age,user_sex
517370,1515915625570084078,23,f
517376,1515915625570084382,80,m
517377,1515915625570084315,67,f
517378,1515915625570084598,23,f
517380,1515915625570083928,52,f
517381,1515915625570084753,60,m
517383,1515915625570084981,46,m
517384,1515915625550996144,58,m
517385,1515915625570085084,82,f
517387,1515915625570085175,73,m
517388,1515915625570083353,39,m
517389,1515915625556665167,49,m
517394,1515915625570085384,75,f
517395,1515915625570085541,42,m
517396,1515915625570085334,67,f
517397,1515915625570085671,66,m
517398,1515915625570085497,29,m
517403,1515915625570085957,46,f
517405,1515915625570086105,44,f
517406,1515915625570085436,27,m
517409,1515915625570086116,56,m
517412,1515915625570086697,38,f
517413,1515915625570086505,55,m
517415,1515915625570086707,45,f
517418,1515915625570087362,50,m
517420,1515915625570087652,66,m
517421,1515915625570087681,41,m
517422,1515915625570087296,76,m
517423,1515915625556688529,46,f
517424,1515915625570087816,53,m
517426,1515915625570087871,21,m
517427,1515915625570087902,23,f
517428,1515915625568982959,37,m
517430,1515915625570088018,41,f
517433,1515915625570087584,27,m
517438,1515915625570088531,63,f
517439,1515915625570088034,21,m
517443,1515915625570088948,67,m
517445,1515915625570088992,32,m
517450,1515915625570088971,71,m
517455,1515915625570088637,49,f
517457,1515915625570089469,81,m
517458,1515915625442800077,58,m
517462,1515915625570089599,57,f
517478,1515915625544973780,62,f
517480,1515915625570090442,32,f
517481,1515915625570090739,62,f
517483,1515915625570090663,53,f
517485,1515915625570090813,26,f
517488,1515915625570087660,73,f
517489,1515915625570009954,54,f
517491,1515915625570091005,30,m
517492,1515915625570091051,36,m
517493,1515915625570090953,73,f
517494,1515915625570091019,52,m
517497,1515915625570091351,79,f
517498,1515915625570090544,82,m
517499,1515915625570091479,70,m
517500,1515915625570091692,27,f
517501,1515915625570091694,19,f
517502,1515915625570091591,73,f
517503,1515915625570091773,56,m
517507,1515915625539361719,19,m
517509,1515915625570092020,30,m
517512,1515915625570092087,50,f
517513,1515915625570092149,45,m
517514,1515915625570092178,82,m
517515,1515915625570092181,54,m
517517,1515915625570092322,29,m
517518,1515915625570092372,39,m
517521,1515915625570092779,48,m
517528,1515915625570093011,23,f
517531,1515915625570093306,26,f
517532,1515915625570093365,23,m
517536,1515915625570093585,27,m
517537,1515915625528717597,25,m
517538,1515915625570093663,64,f
517540,1515915625570092986,54,f
517543,1515915625570093985,50,f
517545,1515915625570094053,45,f
517546,1515915625548109798,57,f
517547,1515915625570094205,20,m
517549,1515915625570094403,77,m
517550,1515915625570094535,31,f
517551,1515915625570094571,36,f
517553,1515915625570094705,80,f
517555,1515915625570094743,54,m
517556,1515915625570094744,52,f
517558,1515915625570094284,32,f
517562,1515915625570095065,30,m
517566,1515915625570095199,40,m
517568,1515915625570093075,84,m
517571,1515915625570095316,41,m
517572,1515915625570095348,71,m
517573,1515915625570095212,64,m
517574,1515915625570095375,28,m
517575,1515915625570094928,28,m
517578,1515915625570095452,40,m
517579,1515915625570095617,77,f
517585,1515915625570095944,73,m
517590,1515915625570096134,28,f
517591,1515915625570095949,81,m
517592,1515915625570096251,44,m
517593,1515915625570096550,36,m
517595,1515915625570096950,83,m
517601,1515915625570093367,77,m
517603,1515915625570097340,56,f
517604,1515915625570097359,50,f
517607,1515915625570097429,19,m
517609,1515915625570097557,65,f
517616,1515915625570098264,40,m
517617,1515915625570098338,40,m
517619,1515915625568213275,29,f
517620,1515915625570098514,45,m
517622,1515915625570098523,77,f
517624,1515915625570098579,51,m
517627,1515915625570097715,33,m
517630,1515915625570098914,52,f
517632,1515915625570099196,54,m
517637,1515915625570099256,21,m
517641,1515915625570099667,71,f
517644,1515915625570099791,44,m
517645,1515915625570099854,76,f
517647,1515915625530223463,48,f
517651,1515915625570099379,69,m
517652,1515915625570098139,70,f
517653,1515915625570099905,79,m
517655,1515915625570100293,77,m
517656,1515915625570100626,76,f
517658,1515915625570099195,57,f
517661,1515915625570100891,84,m
517662,1515915625570100745,66,f
517663,1515915625570100953,47,m
517665,1515915625570100932,80,m
517666,1515915625570100976,29,m
517668,1515915625533115154,84,f
517669,1515915625570100560,66,m
517671,1515915625570099148,79,m
517675,1515915625570099984,56,f
517680,1515915625570101530,33,m
517682,1515915625570101556,69,f
517683,1515915625570101632,75,m
517685,1515915625570101884,69,f
517687,1515915625570102038,37,m
517689,1515915625570101855,55,m
517693,1515915625570102205,78,m
517694,1515915625570102198,45,m
517696,1515915625570102393,67,f
517697,1515915625570102070,62,m
517701,1515915625570102245,40,m
517704,1515915625570102990,77,m
517705,1515915625570101743,70,m
517707,1515915625570102274,58,m
517708,1515915625570103259,39,m
517709,1515915625570103574,55,m
517710,1515915625570103575,28,f
517714,1515915625570103762,63,m
517715,1515915625570098510,27,m
517717,1515915625570103711,67,f
517720,1515915625570103124,28,m
517721,1515915625570104212,58,f
517722,1515915625570104172,65,m
517727,1515915625570104394,61,m
517730,1515915625570104562,58,m
517732,1515915625570096360,62,m
517735,1515915625570104536,19,m
517740,1515915625570104658,74,f
517741,1515915625570105011,71,f
517742,1515915625570104884,27,f
517743,1515915625570105080,47,m
517746,1515915625570105282,66,f
517747,1515915625570105073,73,f
517750,1515915625570105643,28,m
517752,1515915625570105650,59,m
517753,1515915625540985121,65,m
517755,1515915625570105775,33,f
517757,1515915625570105826,82,m
517760,1515915625570105982,67,m
517765,1515915625570106316,46,f
517766,1515915625570106438,46,f
517767,1515915625570106338,37,f
517768,1515915625570106536,70,m
517769,1515915625570106585,38,f
517770,1515915625570106722,68,m
517774,1515915625570106824,60,m
517775,1515915625570107411,26,m
517776,1515915625570107568,49,m
517778,1515915625570107756,47,m
517779,1515915625570107772,64,m
517780,1515915625570107792,19,f
517782,1515915625570108025,24,m
517783,1515915625570102486,53,m
517784,1515915625570108077,79,m
517786,1515915625570107442,32,f
517788,1515915625570108364,36,m
517789,1515915625570108377,40,f
517791,1515915625528710841,78,f
517792,1515915625570108618,18,m
517793,1515915625570108479,35,m
517795,1515915625570108317,55,m
517796,1515915625570108729,45,m
517798,1515915625570107288,50,m
517801,1515915625570108537,44,m
517804,1515915625570094631,69,m
517805,1515915625570109367,57,f
517808,1515915625570109894,34,f
517810,1515915625570108338,54,m
517811,1515915625570109061,72,m
517814,1515915625570109705,34,m
517815,1515915625564494890,84,m
517817,1515915625570110465,43,m
517819,1515915625570110475,22,f
517821,1515915625570110684,31,f
517822,1515915625546571643,54,m
517823,1515915625570110887,51,f
517825,1515915625570110946,24,m
517827,1515915625570111008,18,m
517830,1515915625570111177,63,m
517831,1515915625570111245,73,f
517832,1515915625570111386,84,m
517833,1515915625570111404,36,m
517834,1515915625570111400,50,m
517837,1515915625570111651,29,m
517839,1515915625570111712,73,f
517841,1515915625570110354,29,m
517842,1515915625570112247,80,f
517843,1515915625570112258,37,f
517845,1515915625570112357,37,f
517848,1515915625570112451,65,f
517849,1515915625570112457,43,m
517850,1515915625570111030,82,m
517851,1515915625570112528,33,f
517852,1515915625570112531,84,m
517853,1515915625570112051,23,f
517855,1515915625570112722,40,m
517858,1515915625570112824,38,m
517861,1515915625570112473,34,f
517863,1515915625570113115,23,f
517865,1515915625570113235,83,m
517866,1515915625570106255,80,m
517867,1515915625536918206,20,m
517868,1515915625570113417,74,m
517869,1515915625570112459,66,m
517870,1515915625542520928,21,m
517871,1515915625570113448,36,m
517876,1515915625570113752,80,f
517878,1515915625570113870,43,m
517880,1515915625570113973,81,m
517881,1515915625570112347,18,f
517883,1515915625570114236,68,f
517884,1515915625570114250,78,f
517885,1515915625552331570,48,f
517888,1515915625570114655,70,f
517889,1515915625570114713,49,f
517890,1515915625570114740,45,f
517891,1515915625570114766,59,m
517893,1515915625569991239,76,m
517897,1515915625570115253,30,m
517900,1515915625570115467,77,m
517903,1515915625570115571,38,f
517905,1515915625570115719,82,m
517908,1515915625570115767,64,m
517909,1515915625570115800,47,m
517910,1515915625570115737,50,f
517912,1515915625570115916,72,f
517913,1515915625534645271,76,m
517914,1515915625570115805,73,f
517916,1515915625532653795,24,f
517918,1515915625570115440,63,m
517922,1515915625570118983,46,f
517926,1515915625569902322,61,f
517929,1515915625545744672,46,f
517930,1515915625570126451,82,m
517931,1515915625570116834,27,m
517934,1515915625570127901,21,f
517935,1515915625570117384,35,f
517936,1515915625570129146,41,f
517937,1515915625570132033,61,f
517941,1515915625570136813,36,f
517942,1515915625570139393,42,m
517944,1515915625570139694,58,m
517946,1515915625570140386,54,m
517947,1515915625570129802,81,f
517948,1515915625570140718,80,f
517950,1515915625570139058,66,f
517962,1515915625570142027,38,m
517963,1515915625570142112,34,f
517966,1515915625570142250,35,m
517967,1515915625570142452,37,m
517972,1515915625570142586,26,f
517973,1515915625570142367,27,m
517974,1515915625570142767,70,m
517977,1515915625570142874,75,m
517978,1515915625570142006,38,m
517981,1515915625570142682,45,m
517982,1515915625570143048,74,f
517983,1515915625570072349,60,m
517985,1515915625570143220,63,m
517987,1515915625570143226,41,m
517988,1515915625570143154,76,m
517989,1515915625570143367,80,f
517990,1515915625570143267,45,m
517995,1515915625570143120,52,f
517997,1515915625570143727,18,f
517998,1515915625570143801,80,f
518004,1515915625570144178,30,m
518007,1515915625570144232,66,m
518009,1515915625570144341,69,f
518010,1515915625570144336,71,m
518015,1515915625569601244,65,m
518016,1515915625570144644,39,f
518017,1515915625570144742,63,m
518019,1515915625570144780,54,m
518020,1515915625570144840,80,m
518021,1515915625570144853,69,m
518024,1515915625570144752,34,f
518028,1515915625570144913,26,m
518029,1515915625570145230,49,m
518031,1515915625570145383,84,f
518034,1515915625570139029,62,m
518035,1515915625570145466,51,m
518036,1515915625570145495,69,f
518041,1515915625570145790,26,m
518046,1515915625570145874,40,f
518056,1515915625570145204,64,f
518058,1515915625570146605,18,m
518059,1515915625570146669,62,f
518063,1515915625570145474,52,f
518064,1515915625570146273,77,m
518066,1515915625570147261,82,m
518067,1515915625570147397,26,m
518068,1515915625570144989,19,f
518069,1515915625570147428,82,f
518070,1515915625570147534,79,m
518071,1515915625570147644,80,m
518073,1515915625570147815,77,f
518074,1515915625570147834,59,f
518081,1515915625570148210,36,f
518082,1515915625570148236,84,m
518084,1515915625570146592,42,f
518085,1515915625570148335,22,m
518086,1515915625570146644,80,f
518089,1515915625570148739,77,f
518090,1515915625570148806,81,m
518091,1515915625570148317,19,m
518094,1515915625570148904,24,f
518096,1515915625570149001,23,m
518102,1515915625570149200,70,m
518103,1515915625570149271,63,f
518104,1515915625570149097,32,m
518105,1515915625570149567,28,f
518110,1515915625570149990,65,m
518112,1515915625570149935,42,f
518114,1515915625570150039,52,m
518115,1515915625570148563,77,m
518118,1515915625570150764,76,m
518119,1515915625570150867,48,m
518121,1515915625570150895,63,m
518123,1515915625570151092,79,m
518124,1515915625570151136,31,m
518125,1515915625570151175,34,f
518126,1515915625570151247,28,f
518129,1515915625570151528,25,f
518130,1515915625570151536,30,f
518132,1515915625570151731,50,m
518133,1515915625527074015,41,m
518134,1515915625570150674,57,m
518138,1515915625570152186,51,f
518139,1515915625570151945,18,f
518149,1515915625570153092,46,f
518150,1515915625570153149,46,f
518151,1515915625570152977,79,f
518152,1515915625570153258,41,m
518153,1515915625570153305,34,f
518156,1515915625570153456,50,m
518159,1515915625539505587,33,f
518160,1515915625570153602,40,f
518161,1515915625569802958,38,f
518164,1515915625540557212,67,m
518165,1515915625570153906,62,f
518168,1515915625570153949,34,m
518169,1515915625570153978,65,f
518171,1515915625570078429,69,f
518172,1515915625570154016,84,m
518173,1515915625570154373,55,m
518177,1515915625570154720,40,f
518180,1515915625570154867,48,m
518181,1515915625570154664,76,f
518182,1515915625570155067,81,f
518186,1515915625570155287,73,f
518187,1515915625570155298,44,m
518189,1515915625570155455,76,m
518190,1515915625570155473,38,m
518193,1515915625569155919,28,f
518194,1515915625570156081,76,f
518195,1515915625570156222,44,m
518198,1515915625570156276,62,f
518203,1515915625570156426,81,f
518205,1515915625570154693,56,f
518206,1515915625570156498,22,f
518207,1515915625570156511,18,m
518208,1515915625570156458,80,m
518215,1515915625570156834,26,m
518216,1515915625570156840,84,f
518217,1515915625570156537,53,f
518219,1515915625570156915,58,f
518221,1515915625570156779,28,m
518222,1515915625570157203,70,m
518225,1515915625562291575,33,m
518226,1515915625570157390,70,m
518227,1515915625570157485,75,f
518231,1515915625570157445,55,m
518233,1515915625570157559,51,f
518234,1515915625541375664,43,m
518236,1515915625570157915,72,m
518237,1515915625570157965,21,m
518238,1515915625570157935,77,f
518239,1515915625570158245,70,f
518241,1515915625570158356,32,m
518246,1515915625570158681,74,m
518248,1515915625570145698,37,m
518250,1515915625570158886,26,m
518251,1515915625570159043,52,m
518252,1515915625570159109,75,m
518253,1515915625570159116,57,f
518256,1515915625570159163,41,m
518259,1515915625570159454,41,m
518261,1515915625570031581,61,f
518262,1515915625570159470,57,f
518264,1515915625570159864,72,f
518267,1515915625570159901,21,m
518270,1515915625570159722,74,f
518273,1515915625570160322,51,m
518274,1515915625570160414,64,m
518276,1515915625570160575,23,m
518279,1515915625570160375,77,f
518280,1515915625570160842,47,m
518281,1515915625570160674,19,f
518282,1515915625570161126,35,f
518283,1515915625570161330,82,f
518288,1515915625570158239,44,f
518292,1515915625568763946,82,f
518298,1515915625570162271,57,f
518300,1515915625564501558,58,m
518301,1515915625570161426,68,f
518303,1515915625534272833,67,m
518305,1515915625570162549,50,f
518308,1515915625528031781,27,m
518310,1515915625570163002,55,f
518312,1515915625570163138,43,f
518313,1515915625570163224,58,m
518315,1515915625570163103,24,m
518316,1515915625570163360,67,m
518321,1515915625569970929,21,m
518324,1515915625570163698,68,f
518325,1515915625570163736,50,m
518328,1515915625570163062,50,m
518329,1515915625570162800,18,m
518337,1515915625570164507,20,m
518338,1515915625570162408,31,m
518340,1515915625570164634,39,m
518343,1515915625570164757,23,f
518346,1515915625570165001,67,m
518348,1515915625570164819,62,m
518349,1515915625570165138,39,m
518350,1515915625570165342,80,f
518353,1515915625570165579,25,m
518354,1515915625533984340,58,f
518355,1515915625561599661,67,m
518356,1515915625570165491,64,f
518358,1515915625570165547,49,f
518360,1515915625570165941,44,f
518362,1515915625570166000,39,f
518363,1515915625570164748,46,m
518365,1515915625570166182,42,m
